x,alpha1_ref,rho_ref,u_ref,p_ref
5.718750000000000222e-01,9.600633028407652425e-01,4.007397052051660324e+01,1.009613125317845146e+02,1.000000000000000000e+00
5.731249999999999956e-01,9.598960772873714742e-01,4.023847323595192904e+01,1.010187001227438941e+02,1.000000000000000000e+00
5.743749999999999689e-01,9.597777695924161190e-01,4.035052412202088590e+01,1.010915740250275405e+02,1.000000000000000000e+00
5.756250000000000533e-01,9.597111782541818403e-01,4.041321535319258373e+01,1.011633827933860061e+02,1.000000000000000000e+00
5.768750000000000266e-01,9.596741787367017995e-01,4.044881797128019230e+01,1.012288033571043400e+02,1.000000000000000000e+00
5.781250000000000000e-01,9.596596310248717288e-01,4.046421343003535043e+01,1.012869463303566562e+02,1.000000000000000000e+00
5.793749999999999734e-01,9.596561661157527734e-01,4.046564495757827018e+01,1.013343120010989935e+02,1.000000000000000000e+00
5.806250000000000577e-01,9.596542941633050550e-01,4.046564495757826307e+01,1.013594263385187162e+02,1.000000000000000000e+00
5.818750000000000311e-01,9.590437486830900582e-01,4.107216844868584360e+01,1.013502026002663001e+02,1.000000000000000000e+00
5.831250000000000044e-01,9.254947802358258757e-01,7.469748695326254051e+01,1.013202834036222555e+02,1.000000000000000000e+00
5.843749999999999778e-01,9.214253376112542249e-01,7.878204888956146590e+01,1.013040080687459152e+02,1.000000000000000000e+00
5.856250000000000622e-01,9.213792998141023816e-01,7.883125561325547892e+01,1.013119181744525719e+02,1.000000000000000000e+00
5.868750000000000355e-01,9.213517918756692904e-01,7.885689058239134397e+01,1.013297631652778392e+02,1.000000000000000000e+00
5.881250000000000089e-01,9.213466397799130458e-01,7.885798732039074821e+01,1.013364485699420072e+02,1.000000000000000000e+00
5.893749999999999822e-01,9.212645555548135690e-01,7.893083185324273643e+01,1.012508550469096065e+02,1.000000000000000000e+00
5.906250000000000666e-01,8.096746573394866253e-01,1.907827938070386722e+02,1.010216299827159077e+02,1.000000000000000000e+00
5.918750000000000400e-01,6.501186343215126229e-01,3.506906447701276193e+02,1.007673484284810570e+02,1.000000000000000000e+00
5.931250000000000133e-01,6.505372783906814282e-01,3.506906447701276193e+02,1.005989997846226913e+02,1.000000000000000000e+00
5.943749999999999867e-01,6.508660949413236363e-01,3.506384481500043648e+02,1.004889962422947036e+02,1.000000000000000000e+00
5.956249999999999600e-01,6.467220278896379515e-01,3.547986329976062052e+02,1.003782606510207813e+02,1.000000000000000000e+00
5.968750000000000444e-01,4.063129537506789402e-01,5.961449953932974495e+02,1.002598208280860348e+02,1.000000000000000000e+00
5.981250000000000178e-01,3.765188977409997251e-01,6.261518719167190739e+02,1.001727259559017966e+02,1.000000000000000000e+00
5.993749999999999911e-01,3.765473654827551364e-01,6.261518719167190739e+02,1.001259271500603205e+02,1.000000000000000000e+00
6.006249999999999645e-01,3.744553902120125732e-01,6.282495675806021609e+02,1.000784892831334218e+02,1.000000000000000000e+00
6.018750000000000488e-01,1.935594583172917660e-01,8.098688635413236625e+02,1.000131952656374921e+02,1.000000000000000000e+00
6.031250000000000222e-01,1.606591074838665256e-01,8.429238227734552993e+02,9.996595014455918715e+01,1.000000000000000000e+00
6.043749999999999956e-01,1.608177994963800317e-01,8.429272972976257279e+02,9.995708395437220872e+01,1.000000000000000000e+00
6.056249999999999689e-01,1.606731315134652949e-01,8.430741029096619741e+02,9.995799371072222073e+01,1.000000000000000000e+00
6.068750000000000533e-01,1.108159002411396310e-01,8.931294883700064702e+02,9.994643145099823300e+01,1.000000000000000000e+00
6.081250000000000266e-01,8.564581834460369136e-02,9.184211695490986358e+02,9.993621887490175482e+01,1.000000000000000000e+00
6.093750000000000000e-01,8.567742261516442248e-02,9.184211695490985221e+02,9.994098888690302829e+01,1.000000000000000000e+00
6.106249999999999734e-01,8.549331358843412221e-02,9.186058190244001480e+02,9.995106527493825865e+01,1.000000000000000000e+00
6.118750000000000577e-01,6.504759401911160144e-02,9.391304081476646388e+02,9.995718230262120585e+01,1.000000000000000000e+00
6.131250000000000311e-01,6.026492620260536642e-02,9.439458662065620729e+02,9.996432568506003236e+01,1.493828087651455098e+04
6.143750000000000044e-01,6.026288247324780578e-02,9.439719044134144497e+02,9.997695478835026961e+01,3.799752702400388807e+04
6.156249999999999778e-01,5.978031872673129216e-02,9.444706244293024611e+02,9.997855025441546672e+01,5.178322276592920389e+04
6.168750000000000622e-01,5.598462459344336062e-02,9.483040106699513672e+02,9.998331881442727820e+01,7.683820008611460798e+04
6.181250000000000355e-01,5.598184170721523523e-02,9.483145285311489943e+02,9.999268568792587075e+01,8.464026576618627587e+04
6.193750000000000089e-01,5.596448847780244318e-02,9.483365876088798814e+02,9.999436540883040436e+01,8.925019377577889827e+04
6.206249999999999822e-01,5.517541559356479997e-02,9.491337015100380086e+02,9.999581407525674592e+01,9.495787655037421791e+04
6.218750000000000666e-01,5.505623391662216315e-02,9.492557665559711495e+02,9.999806326534999812e+01,9.753530501073425694e+04
6.231250000000000400e-01,5.503971870999990745e-02,9.492735054177063603e+02,9.999908936219596001e+01,9.870881326064924360e+04
6.243750000000000133e-01,5.503763530713054464e-02,9.492761314259981873e+02,9.999956302207468184e+01,9.924180309788958402e+04
6.256249999999999867e-01,5.503748016987400349e-02,9.492765460251291643e+02,9.999974682428977246e+01,9.949920606186430086e+04
6.268749999999999600e-01,5.502101679558217551e-02,9.492932496762316532e+02,9.999980765356676216e+01,9.969094353794271592e+04
6.281250000000000444e-01,5.500256538307751047e-02,9.493119277401680165e+02,9.999988210984285786e+01,9.986717411460368021e+04
6.293750000000000178e-01,5.500254376333144068e-02,9.493120096469227747e+02,9.999994857881776511e+01,9.992798782954654598e+04
6.306249999999999911e-01,5.500124530680822188e-02,9.493133471252114077e+02,9.999997170199254981e+01,9.996296451066297595e+04
6.318749999999999645e-01,5.500040660101644663e-02,9.493142076537056937e+02,9.999998571089287225e+01,9.998247220190917142e+04
6.331250000000000488e-01,5.500030695682990578e-02,9.493143159278339454e+02,9.999999316110002212e+01,9.999077471364231315e+04
6.343750000000000222e-01,5.500014042161099209e-02,9.493144876258642171e+02,9.999999636156518079e+01,9.999544630913450965e+04
6.356249999999999956e-01,5.500004250792813604e-02,9.493145882130808104e+02,9.999999819863880646e+01,9.999783265018863312e+04
6.368749999999999689e-01,5.500002795238802256e-02,9.493146038972458882e+02,9.999999913831000242e+01,9.999891724630611134e+04
6.381250000000000533e-01,5.500001137828654241e-02,9.493146210836166574e+02,9.999999957036710896e+01,9.999947882999862486e+04
6.393750000000000266e-01,5.500000603049054471e-02,9.493146267126373914e+02,9.999999979284497442e+01,9.999974364040445653e+04
6.406250000000000000e-01,5.500000289178764296e-02,9.493146299923521383e+02,9.999999989815002266e+01,9.999987495651697100e+04
6.418749999999999734e-01,5.500000138535973693e-02,9.493146315673571962e+02,9.999999995041875422e+01,9.999993890525097959e+04
6.431250000000000577e-01,5.500000071235737475e-02,9.493146322734039586e+02,9.999999997596327717e+01,9.999996986355898844e+04
6.443750000000000311e-01,5.500000040056356870e-02,9.493146326011047904e+02,9.999999998838968907e+01,9.999998479406931438e+04
6.456250000000000044e-01,5.500000027270848801e-02,9.493146327364638637e+02,9.999999999443124921e+01,9.999999188957961451e+04
6.468749999999999778e-01,5.500000023526155357e-02,9.493146327773391704e+02,9.999999999729290323e+01,9.999999518890168110e+04
6.481250000000000622e-01,5.500000021410933471e-02,9.493146328001440679e+02,9.999999999857368493e+01,9.999999676864613139e+04
6.493750000000000355e-01,5.500000018494468484e-02,9.493146328302644861e+02,9.999999999914369653e+01,9.999999763831315795e+04
6.506250000000000089e-01,5.500000015549461052e-02,9.493146328603395432e+02,9.999999999942336615e+01,9.999999817948651616e+04
6.518749999999999822e-01,5.500000012860695175e-02,9.493146328876802045e+02,9.999999999957564967e+01,9.999999855800968362e+04
6.531250000000000666e-01,5.500000010510967124e-02,9.493146329115292019e+02,9.999999999967059239e+01,9.999999884484613722e+04
6.543750000000000400e-01,5.500000008506147203e-02,9.493146329318598191e+02,9.999999999973698550e+01,9.999999907250568504e+04
6.556250000000000133e-01,5.500000006822862442e-02,9.493146329489231903e+02,9.999999999978767562e+01,9.999999925715794961e+04
6.568749999999999867e-01,5.500000005427223282e-02,9.493146329630686751e+02,9.999999999982813392e+01,9.999999940798860916e+04
6.581249999999999600e-01,5.500000004282579180e-02,9.493146329746693937e+02,9.999999999986147259e+01,9.999999953111728246e+04
6.593750000000000444e-01,5.500000003353035238e-02,9.493146329840900535e+02,9.999999999988887112e+01,9.999999963114918501e+04
6.606250000000000178e-01,5.500000002605305582e-02,9.493146329916685318e+02,9.999999999991143795e+01,9.999999971187883057e+04
6.618749999999999911e-01,5.500000002009249045e-02,9.493146329977098503e+02,9.999999999992994049e+01,9.999999977654147369e+04
6.631249999999999645e-01,5.500000001538233457e-02,9.493146330024845838e+02,9.999999999994501820e+01,9.999999982792168157e+04
6.643750000000000488e-01,5.500000001169141894e-02,9.493146330062259040e+02,9.999999999995722533e+01,9.999999986841580539e+04
6.656250000000000222e-01,5.500000000882247775e-02,9.493146330091344680e+02,9.999999999996693134e+01,9.999999990008358145e+04
6.668749999999999956e-01,5.500000000661089961e-02,9.493146330113768272e+02,9.999999999997459099e+01,9.999999992465892865e+04
6.681249999999999689e-01,5.500000000491923891e-02,9.493146330130919068e+02,9.999999999998070166e+01,9.999999994357746618e+04
6.693750000000000533e-01,5.500000000363468311e-02,9.493146330143945306e+02,9.999999999998540545e+01,9.999999995803690399e+04
6.706250000000000266e-01,5.500000000266702660e-02,9.493146330153756480e+02,9.999999999998900080e+01,9.999999996899426333e+04
6.718750000000000000e-01,5.500000000194420202e-02,9.493146330161088144e+02,9.999999999999178613e+01,9.999999997724688728e+04
6.731249999999999734e-01,5.500000000140795042e-02,9.493146330166524649e+02,9.999999999999401723e+01,9.999999998341010360e+04
6.743750000000000577e-01,5.500000000101250286e-02,9.493146330170536658e+02,9.999999999999565148e+01,9.999999998798570596e+04
6.756250000000000311e-01,5.500000000072302608e-02,9.493146330173472052e+02,9.999999999999687361e+01,9.999999999135386315e+04
6.768750000000000044e-01,5.500000000051256943e-02,9.493146330175610501e+02,9.999999999999772626e+01,9.999999999381789530e+04
6.781249999999999778e-01,5.500000000036112113e-02,9.493146330177146410e+02,9.999999999999835154e+01,9.999999999560863944e+04
6.793750000000000622e-01,5.500000000025279112e-02,9.493146330178246899e+02,9.999999999999889155e+01,9.999999999690054392e+04
6.806250000000000355e-01,5.500000000017549184e-02,9.493146330179032475e+02,9.999999999999924682e+01,9.999999999782533268e+04
6.818750000000000089e-01,5.500000000012088275e-02,9.493146330179587267e+02,9.999999999999950262e+01,9.999999999848289008e+04
6.831249999999999822e-01,5.500000000008243434e-02,9.493146330179978349e+02,9.999999999999967315e+01,9.999999999895269866e+04
6.843750000000000666e-01,5.500000000005550449e-02,9.493146330180252335e+02,9.999999999999980105e+01,9.999999999928344914e+04
6.856250000000000400e-01,5.500000000003652662e-02,9.493146330180443329e+02,9.999999999999992895e+01,9.999999999952137296e+04
6.868750000000000133e-01,5.500000000002337047e-02,9.493146330180578616e+02,9.999999999999998579e+01,9.999999999968204065e+04
6.881249999999999867e-01,5.500000000001475930e-02,9.493146330180663881e+02,1.000000000000000000e+02,9.999999999979457061e+04
6.893749999999999600e-01,5.500000000000930533e-02,9.493146330180719588e+02,1.000000000000000000e+02,9.999999999986530747e+04
6.906250000000000444e-01,5.500000000000589834e-02,9.493146330180754831e+02,1.000000000000000000e+02,9.999999999991428922e+04
6.918750000000000178e-01,5.500000000000378197e-02,9.493146330180777568e+02,1.000000000000000000e+02,9.999999999994193786e+04
6.931249999999999911e-01,5.500000000000249134e-02,9.493146330180791210e+02,1.000000000000000000e+02,9.999999999996244151e+04
6.943749999999999645e-01,5.500000000000173500e-02,9.493146330180799168e+02,1.000000000000000000e+02,9.999999999997235136e+04
6.956250000000000488e-01,5.500000000000131173e-02,9.493146330180803716e+02,1.000000000000000000e+02,9.999999999997807026e+04
6.968750000000000222e-01,5.500000000000107581e-02,9.493146330180805990e+02,1.000000000000000000e+02,9.999999999998218846e+04
6.981249999999999956e-01,5.500000000000095784e-02,9.493146330180807126e+02,1.000000000000000000e+02,9.999999999998624844e+04
6.993749999999999689e-01,5.500000000000089539e-02,9.493146330180807126e+02,1.000000000000000000e+02,9.999999999998316343e+04
7.006250000000000533e-01,5.500000000000084682e-02,9.493146330180808263e+02,1.000000000000000000e+02,9.999999999998163548e+04
7.018750000000000266e-01,5.500000000000079825e-02,9.493146330180808263e+02,1.000000000000000000e+02,9.999999999998084968e+04
7.031250000000000000e-01,5.500000000000074968e-02,9.493146330180809400e+02,1.000000000000000000e+02,9.999999999998003477e+04
7.043749999999999734e-01,5.500000000000070111e-02,9.493146330180809400e+02,1.000000000000000000e+02,9.999999999997814302e+04
7.056250000000000577e-01,5.500000000000065253e-02,9.493146330180810537e+02,1.000000000000000000e+02,9.999999999997662962e+04
7.068750000000000311e-01,5.500000000000060396e-02,9.493146330180810537e+02,1.000000000000000000e+02,9.999999999997498526e+04
7.081250000000000044e-01,5.500000000000055539e-02,9.493146330180810537e+02,1.000000000000000000e+02,9.999999999997162377e+04
7.093749999999999778e-01,5.500000000000050682e-02,9.493146330180811674e+02,1.000000000000000000e+02,9.999999999997319537e+04
7.106250000000000622e-01,5.500000000000045824e-02,9.493146330180811674e+02,1.000000000000000000e+02,9.999999999997491250e+04
7.118750000000000355e-01,5.500000000000040967e-02,9.493146330180812811e+02,1.000000000000000000e+02,9.999999999997466512e+04
7.131250000000000089e-01,5.500000000000036110e-02,9.493146330180812811e+02,1.000000000000000000e+02,9.999999999997322448e+04
7.143749999999999822e-01,5.500000000000031253e-02,9.493146330180812811e+02,1.000000000000000000e+02,9.999999999997059058e+04
7.156250000000000666e-01,5.500000000000026396e-02,9.493146330180812811e+02,1.000000000000000000e+02,9.999999999996840779e+04
7.168750000000000400e-01,5.500000000000021538e-02,9.493146330180813948e+02,1.000000000000000000e+02,9.999999999996561382e+04
7.181250000000000133e-01,5.500000000000016681e-02,9.493146330180813948e+02,1.000000000000000000e+02,9.999999999997029954e+04
7.193749999999999867e-01,5.500000000000011824e-02,9.493146330180813948e+02,1.000000000000000000e+02,9.999999999997476698e+04
7.206249999999999600e-01,5.500000000000006967e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999997904524e+04
7.218750000000000444e-01,5.500000000000002109e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998191197e+04
7.231250000000000178e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998284329e+04
7.243749999999999911e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998323619e+04
7.256249999999999645e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998339626e+04
7.268750000000000488e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.281250000000000222e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.293749999999999956e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.306249999999999689e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.318750000000000533e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.331250000000000266e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.343750000000000000e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.356249999999999734e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.368750000000000577e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.381250000000000311e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.393750000000000044e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.406249999999999778e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.418750000000000622e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.431250000000000355e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.443750000000000089e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.456249999999999822e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.468750000000000666e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.481250000000000400e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.493750000000000133e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.506249999999999867e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.518750000000000711e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.531250000000000444e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.543750000000000178e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.556249999999999911e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.568749999999999645e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.581250000000000488e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.593750000000000222e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.606249999999999956e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.618749999999999689e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.631250000000000533e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.643750000000000266e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.656250000000000000e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.668749999999999734e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.681250000000000577e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.693750000000000311e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.706250000000000044e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.718749999999999778e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.731250000000000622e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.743750000000000355e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.756250000000000089e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.768749999999999822e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.781250000000000666e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.793750000000000400e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.806250000000000133e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.818749999999999867e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.831250000000000711e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.843750000000000444e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.856250000000000178e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.868749999999999911e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.881249999999999645e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.893750000000000488e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.906250000000000222e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.918749999999999956e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.931249999999999689e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.943750000000000533e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.956250000000000266e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.968750000000000000e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.981249999999999734e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
7.993750000000000577e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.006250000000000311e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.018750000000000044e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.031249999999999778e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.043750000000000622e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.056250000000000355e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.068750000000000089e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.081249999999999822e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.093750000000000666e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.106250000000000400e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.118750000000000133e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.131249999999999867e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.143750000000000711e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.156250000000000444e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.168750000000000178e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.181249999999999911e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.193749999999999645e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.206250000000000488e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.218750000000000222e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.231249999999999956e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.243749999999999689e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.256250000000000533e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.268750000000000266e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.281250000000000000e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.293749999999999734e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.306250000000000577e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.318750000000000311e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.331250000000000044e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.343749999999999778e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.356250000000000622e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.368750000000000355e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.381250000000000089e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.393749999999999822e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.406250000000000666e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.418750000000000400e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.431250000000000133e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.443749999999999867e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.456250000000000711e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.468750000000000444e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.481250000000000178e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.493749999999999911e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.506249999999999645e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.518750000000000488e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.531250000000000222e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.543749999999999956e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.556249999999999689e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.568750000000000533e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.581250000000000266e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.593750000000000000e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.606249999999999734e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
