x,y,z,g,g0
0.107143,0.0454545,0.347403,8.706865e-14,0
0.123377,0.0422078,0.347403,4.705624e-14,0
0.12013,0.0454545,0.347403,8.210462e-14,0
0.136364,0.0422078,0.347403,-3.366924e-14,0
0.133117,0.0454545,0.347403,-3.17397e-15,0
0.149351,0.0422078,0.347403,-7.053866e-14,0
0.146104,0.0454545,0.347403,-6.673439e-14,0
0.162338,0.0422078,0.347403,-4.277506e-14,0
0.159091,0.0454545,0.347403,-4.940679e-14,0
0.175325,0.0422078,0.347403,-1.383374e-14,0
0.172078,0.0454545,0.347403,-1.431142e-14,0
0.188312,0.0422078,0.347403,1.690022e-14,0
0.185065,0.0454545,0.347403,4.525965e-15,0
0.201299,0.0422078,0.347403,6.105422e-14,0
0.198052,0.0454545,0.347403,1.110936e-14,0
0.214286,0.0422078,0.347403,9.470059e-14,0
0.211039,0.0454545,0.347403,9.945659e-14,0
0.227273,0.0422078,0.347403,1.078065e-13,0
0.224026,0.0454545,0.347403,5.687262e-14,0
0.24026,0.0422078,0.347403,1.108317e-13,0
0.237013,0.0454545,0.347403,6.328607e-14,0
0.253247,0.0422078,0.347403,2.772958e-14,0
0.25,0.0454545,0.347403,4.796788e-14,0
0.266234,0.0422078,0.347403,-1.729527e-13,0
0.262987,0.0454545,0.347403,-4.166798e-15,0
0.279221,0.0422078,0.347403,-3.416305e-13,0
0.275974,0.0454545,0.347403,-4.51568e-14,0
0.292208,0.0422078,0.347403,-4.148553e-13,0
0.288961,0.0454545,0.347403,-6.815341e-14,0
0.305195,0.0422078,0.347403,-4.868737e-13,0
0.301948,0.0454545,0.347403,-1.696823e-13,0
0.318182,0.0422078,0.347403,-6.468903e-13,0
0.314935,0.0454545,0.347403,-2.351272e-13,0
0.331169,0.0422078,0.347403,-9.226128e-13,0
0.327922,0.0454545,0.347403,-2.798422e-13,0
0.344156,0.0422078,0.347403,-8.486267e-13,0
0.340909,0.0454545,0.347403,-3.035286e-13,0
0.357143,0.0422078,0.347403,4.576537e-14,0
0.353896,0.0454545,0.347403,9.610482e-14,0
0.37013,0.0422078,0.347403,1.786206e-12,0
0.366883,0.0454545,0.347403,8.02897e-13,0
0.383117,0.0422078,0.347403,3.674219e-12,0
0.37987,0.0454545,0.347403,1.212454e-12,0
0.396104,0.0422078,0.347403,7.390319e-12,0
0.392857,0.0454545,0.347403,1.768579e-12,0
