x,y,z,g,g0
0.694079,0.00328947,0.348684,-1.862278e-15,0
0.6875,0.00986842,0.348684,4.286982e-15,0
0.690789,0.00328947,0.351974,-1.878258e-15,0
0.6875,0.00657895,0.351974,-3.646519e-16,0
0.707237,0.00328947,0.348684,-7.001117e-16,0
0.700658,0.00986842,0.348684,2.802915e-15,0
0.703947,0.00328947,0.351974,-7.349203e-16,0
0.700658,0.00657895,0.351974,-2.915014e-16,0
0.720395,0.00328947,0.348684,1.266416e-16,0
0.713816,0.00986842,0.348684,1.183092e-15,0
0.717105,0.00328947,0.351974,1.058039e-16,0
0.713816,0.00657895,0.351974,-3.603778e-16,0
0.733553,0.00328947,0.348684,4.989525e-16,0
0.726974,0.00986842,0.348684,-2.683512e-17,0
0.730263,0.00328947,0.351974,4.84143e-16,0
0.726974,0.00657895,0.351974,-2.436938e-16,0
0.746711,0.00328947,0.348684,5.603534e-16,0
0.740132,0.00986842,0.348684,-5.588176e-16,0
0.743421,0.00328947,0.351974,6.299614e-16,0
0.740132,0.00657895,0.351974,-1.24468e-16,0
0.759868,0.00328947,0.348684,2.722031e-16,0
0.753289,0.00986842,0.348684,-7.818457e-16,0
0.756579,0.00328947,0.351974,3.723655e-16,0
0.753289,0.00657895,0.351974,8.254374e-17,0
0.773026,0.00328947,0.348684,3.617038e-17,0
0.766447,0.00986842,0.348684,-2.809393e-16,0
0.769737,0.00328947,0.351974,1.025193e-16,0
0.766447,0.00657895,0.351974,4.105755e-17,0
