step,time,transverse_centroid_offset,transverse_rms_radius,max_electric_field,max_capillary_acceleration,pass_metric,gas_charge_leakage_fraction,vof_mass_relative_error,divergence_reduction_ratio
44.0,0.044,0.021603790318935293,0.2010590303843524,0.004442665174367856,0.0,6.70964496876092e-05,0.0,-6.70964496876092e-05,1.0
45.0,0.045,0.021675228993096006,0.201101922873606,0.004442555466489275,0.0,6.707852275733561e-05,0.0,-6.707852275733561e-05,1.0
46.0,0.046,0.021746785866450943,0.20114477676142734,0.004442445892646913,0.0,6.706053486493779e-05,0.0,-6.706053486493779e-05,1.0
47.0,0.047,0.021818459569831614,0.20118759208089315,0.004442336452429405,0.0,6.704248608635499e-05,0.0,-6.704248608635499e-05,1.0
48.0,0.048,0.02189024875023241,0.20123036886501838,0.004442227145426939,0.0,6.702437649785953e-05,0.0,-6.702437649785953e-05,1.0
49.0,0.049,0.021962152070614492,0.201273107146756,0.004442117971231158,0.0,6.700620617516861e-05,0.0,-6.700620617516861e-05,1.0
50.0,0.05,0.022034168209718995,0.20131580695899748,0.0044420089294352014,0.0,6.698797519577582e-05,0.0,-6.698797519577582e-05,1.0
51.0,0.051000000000000004,0.022106295861874303,0.20135846833457274,0.004441900019633682,0.0,6.696968363573141e-05,0.0,-6.696968363573141e-05,1.0
52.0,0.052000000000000005,0.02217853373680964,0.2014010913062501,0.0044417912414227165,0.0,6.695133157097466e-05,0.0,-6.695133157097466e-05,1.0
53.0,0.053,0.022250880559470984,0.2014436759067368,0.004441682594399868,0.0,6.693291907911014e-05,0.0,-6.693291907911014e-05,1.0
54.0,0.054,0.022323335069832972,0.20148622216867887,0.004441574078164178,0.0,6.691444623629916e-05,0.0,-6.691444623629916e-05,1.0
55.0,0.055,0.022395896022721375,0.20152873012466127,0.004441465692316137,0.0,6.6895913118592e-05,0.0,-6.6895913118592e-05,1.0
56.0,0.056,0.022468562187629146,0.20157119980720814,0.004441357436457686,0.0,6.687731980359324e-05,0.0,-6.687731980359324e-05,1.0
57.0,0.057,0.022541332348538667,0.2016136312487829,0.00444124931019223,0.0,6.685866636746418e-05,0.0,-6.685866636746418e-05,1.0
58.0,0.058,0.022614205303745156,0.20165602448178843,0.004441141313124622,0.0,6.683995288703226e-05,0.0,-6.683995288703226e-05,1.0
59.0,0.059000000000000004,0.02268717986568139,0.20169837953856715,0.004441033444861126,0.0,6.682117943879184e-05,0.0,-6.682117943879184e-05,1.0
60.0,0.06,0.022760254860742467,0.2017406964514012,0.004440925705009452,0.0,6.680234609957036e-05,0.0,-6.680234609957036e-05,1.0
61.0,0.061,0.022833429129117004,0.20178297525251257,0.00444081809317875,0.0,6.678345294619525e-05,0.0,-6.678345294619525e-05,1.0
62.0,0.062,0.02290670152461543,0.20182521597406336,0.004440710608979574,0.0,6.676450005493884e-05,0.0,-6.676450005493884e-05,1.0
63.0,0.063,0.022980070914501757,0.20186741864815577,0.00444060325202388,0.0,6.674548750285059e-05,0.0,-6.674548750285059e-05,1.0
64.0,0.064,0.023053536179329027,0.20190958330683245,0.004440496021925073,0.0,6.672641536675794e-05,0.0,-6.672641536675794e-05,1.0
65.0,0.065,0.02312709621277194,0.20195170998207632,0.004440388918297906,0.0,6.670728372248913e-05,0.0,-6.670728372248913e-05,1.0
66.0,0.066,0.02320074992146608,0.20199379870581124,0.00444028194075858,0.0,6.668809264787079e-05,0.0,-6.668809264787079e-05,1.0
67.0,0.067,0.02327449622484776,0.20203584950990164,0.004440175088924679,0.0,6.666884221862013e-05,0.0,-6.666884221862013e-05,1.0
68.0,0.068,0.02334833405499165,0.20207786242615305,0.0044400683624151414,0.0,6.664953251112049e-05,0.0,-6.664953251112049e-05,1.0
69.0,0.069,0.02342226235645705,0.20211983748631204,0.004439961760850308,0.0,6.663016360275442e-05,0.0,-6.663016360275442e-05,1.0
70.0,0.07,0.023496280086128897,0.2021617747220665,0.004439855283851902,0.0,6.66107355695722e-05,0.0,-6.66107355695722e-05,1.0
71.0,0.07100000000000001,0.02357038621306612,0.20220367416504578,0.004439748931042995,0.0,6.659124848840126e-05,0.0,-6.659124848840126e-05,1.0
72.0,0.07200000000000001,0.02364457971834885,0.20224553584682084,0.004439642702048045,0.0,6.657170243562494e-05,0.0,-6.657170243562494e-05,1.0
73.0,0.073,0.02371885959492611,0.20228735979890428,0.004439536596492856,0.0,6.655209748696045e-05,0.0,-6.655209748696045e-05,1.0
74.0,0.074,0.023793224847470613,0.2023291460527507,0.004439430614004586,0.0,6.653243371979034e-05,0.0,-6.653243371979034e-05,1.0
75.0,0.075,0.023867674492229502,0.2023708946397569,0.004439324754211721,0.0,6.651271121049795e-05,0.0,-6.651271121049795e-05,1.0
76.0,0.076,0.023942207556877867,0.20241260559126167,0.00443921901674413,0.0,6.649293003446743e-05,0.0,-6.649293003446743e-05,1.0
77.0,0.077,0.0240168230803788,0.20245427893854648,0.00443911340123298,0.0,6.647309026930337e-05,0.0,-6.647309026930337e-05,1.0
78.0,0.078,0.024091520112837893,0.2024959147128351,0.0044390079073107795,0.0,6.645319199016786e-05,0.0,-6.645319199016786e-05,1.0
79.0,0.079,0.024166297715365482,0.20253751294529415,0.004438902534611366,0.0,6.643323527388834e-05,0.0,-6.643323527388834e-05,1.0
80.0,0.08,0.024241154959935715,0.2025790736670332,0.004438797282769891,0.0,6.641322019651508e-05,0.0,-6.641322019651508e-05,1.0
81.0,0.081,0.024316090929252614,0.2026205969091047,0.004438692151422827,0.0,6.639314683443143e-05,0.0,-6.639314683443143e-05,1.0
82.0,0.082,0.024391104716612034,0.20266208270250444,0.004438587140207945,0.0,6.637301526324357e-05,0.0,-6.637301526324357e-05,1.0
83.0,0.083,0.024466195425770373,0.20270353107817146,0.004438482248764316,0.0,6.635282555933486e-05,0.0,-6.635282555933486e-05,1.0
84.0,0.084,0.024541362170810346,0.20274494206698845,0.004438377476732334,0.0,6.633257779908863e-05,0.0,-6.633257779908863e-05,1.0
85.0,0.085,0.024616604076012433,0.20278631569978173,0.004438272823753632,0.0,6.631227205777801e-05,0.0,-6.631227205777801e-05,1.0
86.0,0.08600000000000001,0.02469192027572511,0.20282765200732142,0.004438168289471198,0.0,6.629190841223043e-05,0.0,-6.629190841223043e-05,1.0
87.0,0.08700000000000001,0.0247673099142382,0.20286895102032168,0.0044380638735292376,0.0,6.627148693738594e-05,0.0,-6.627148693738594e-05,1.0
88.0,0.088,0.02484277214565632,0.20291021276944082,0.004437959575573283,0.0,6.625100770973891e-05,0.0,-6.625100770973891e-05,1.0
89.0,0.089,0.024918306133776037,0.20295143728528153,0.004437855395250085,0.0,6.623047080489552e-05,0.0,-6.623047080489552e-05,1.0
90.0,0.09,0.02499391105196297,0.20299262459839093,0.004437751332207712,0.0,6.620987629890607e-05,0.0,-6.620987629890607e-05,1.0
91.0,0.091,0.02506958608302905,0.20303377473926074,0.004437647386095461,0.0,6.618922426693263e-05,0.0,-6.618922426693263e-05,1.0
92.0,0.092,0.02514533041911569,0.20307488773832755,0.004437543556563882,0.0,6.616851478469243e-05,0.0,-6.616851478469243e-05,1.0
93.0,0.093,0.025221143261574503,0.20311596362597292,0.004437439843264791,0.0,6.614774792879086e-05,0.0,-6.614774792879086e-05,1.0
94.0,0.094,0.025297023820851843,0.20315700243252355,0.004437336245851232,0.0,6.612692377383489e-05,0.0,-6.612692377383489e-05,1.0
95.0,0.095,0.025372971316370455,0.20319800418825126,0.004437232763977503,0.0,6.610604239565276e-05,0.0,-6.610604239565276e-05,1.0
96.0,0.096,0.02544898497641987,0.20323896892337345,0.0044371293972991135,0.0,6.608510386973965e-05,0.0,-6.608510386973965e-05,1.0
97.0,0.097,0.025525064038042757,0.20327989666805307,0.004437026145472822,0.0,6.606410827103559e-05,0.0,-6.606410827103559e-05,1.0
98.0,0.098,0.025601207746923378,0.2033207874523988,0.004436923008156609,0.0,6.604305567581292e-05,0.0,-6.604305567581292e-05,1.0
99.0,0.099,0.025677415357279566,0.20336164130646528,0.004436819985009668,0.0,6.602194615923374e-05,0.0,-6.602194615923374e-05,1.0
100.0,0.1,0.025753686131753682,0.20340245826025313,0.004436717075692388,0.0,6.600077979601604e-05,0.0,-6.600077979601604e-05,1.0
