iter,residual,lbe_calls,wall_seconds_raw,wall_seconds,wall_seconds_monotone,accepted,phase
68,1.104032248353607e-05,6869,1.31297456799075,1.31297456799075,1.3127014429919655,1,0
69,1.0487284668223597e-05,6970,1.334271487998194,1.334271487998194,1.3339983629994094,1,0
70,9.961949924066388e-06,7071,1.352532770994003,1.352532770994003,1.3522596459952183,1,0
71,9.462930533503506e-06,7172,1.3712639949953882,1.3712639949953882,1.3709908699966036,1,0
72,8.988908292848912e-06,7273,1.3926144459983334,1.3926144459983334,1.3923413209995488,1,0
73,8.538631030979598e-06,7374,1.4096748739975737,1.4096748739975737,1.4094017489987891,1,0
74,8.110909301899653e-06,7475,1.4281321529997513,1.4281321529997513,1.4278590280009666,1,0
75,7.704613241456272e-06,7576,1.448546837986214,1.448546837986214,1.4482737129874295,1,0
76,7.3186695831456535e-06,7677,1.467280632990878,1.467280632990878,1.4670075079920935,1,0
77,6.952058824071874e-06,7778,1.4865264449908864,1.4865264449908864,1.4862533199921018,1,0
78,6.603812529719723e-06,7879,1.508208781000576,1.508208781000576,1.5079356560017914,1,0
79,6.273010776924923e-06,7980,1.5276866479980526,1.5276866479980526,1.527413522999268,1,0
80,5.958779724660518e-06,8081,1.5480724209919572,1.5480724209919572,1.5477992959931726,1,0
81,5.660289305043873e-06,8182,1.5685877759970026,1.5685877759970026,1.568314650998218,1,0
82,5.376751028641099e-06,8283,1.5890062359976582,1.5890062359976582,1.5887331109988736,1,0
83,5.10741590500115e-06,8384,1.6096143079921603,1.6096143079921603,1.6093411829933757,1,0
84,4.8515724622468e-06,8485,1.6312408189987764,1.6312408189987764,1.6309676939999918,1,0
85,4.608544868096642e-06,8586,1.6493680569983553,1.6493680569983553,1.6490949319995707,1,0
86,4.377691143363772e-06,8687,1.6703861559944926,1.6703861559944926,1.670113030995708,1,0
87,4.158401468523085e-06,8788,1.6923262769996654,1.6923262769996654,1.6920531520008808,1,0
88,3.950096570529025e-06,8889,1.7109295269910945,1.7109295269910945,1.7106564019923098,1,0
89,3.752226194924942e-06,8990,1.7301403089950327,1.7301403089950327,1.729867183996248,1,0
90,3.564267648813425e-06,9091,1.7511365979880793,1.7511365979880793,1.7508634729892947,1,0
91,3.3857244239968013e-06,9192,1.7690804549929453,1.7690804549929453,1.7688073299941607,1,0
92,3.2161248831847224e-06,9293,1.7889110909891315,1.7889110909891315,1.7886379659903469,1,0
93,3.0550210146489176e-06,9394,1.8113020019955002,1.8113020019955002,1.8110288769967156,1,0
94,2.9019872476384324e-06,9495,1.8302569869993022,1.8302569869993022,1.8299838620005175,1,0
95,2.756619331601988e-06,9596,1.8508045019989368,1.8508045019989368,1.8505313770001521,1,0
96,2.6185332637662295e-06,9697,1.8717915489978623,1.8717915489978623,1.8715184239990776,1,0
97,2.4873642777691915e-06,9798,1.8909210929996334,1.8909210929996334,1.8906479680008488,1,0
98,2.362765879824391e-06,9899,1.9134729239885928,1.9134729239885928,1.9131997989898082,1,0
99,2.244408932085631e-06,10000,1.934571314995992,1.934571314995992,1.9342981899972074,1,0
100,2.1319807848070986e-06,10101,1.9532445449876832,1.9532445449876832,1.9529714199888986,1,0
101,2.025184449260163e-06,10202,1.9739387869922211,1.9739387869922211,1.9736656619934365,1,0
102,1.9237378133244366e-06,10303,1.9940227059996687,1.9940227059996687,1.993749581000884,1,0
103,1.827372896789499e-06,10404,2.0113066079939017,2.0113066079939017,2.011033482995117,1,0
104,1.7358351444535927e-06,10505,2.032692173990654,2.032692173990654,2.032419048991869,1,0
105,1.6488827505126441e-06,10606,2.0528884119994473,2.0528884119994473,2.0526152870006626,1,0
106,1.5662860235409014e-06,10707,2.0702932639978826,2.0702932639978826,2.070020138999098,1,0
107,1.4878267758679017e-06,10808,2.0916216769983293,2.0916216769983293,2.0913485519995447,1,0
108,1.413297751458168e-06,10909,2.109706708986778,2.109706708986778,2.109433583987993,1,0
109,1.3425020753347545e-06,11010,2.1277114089898532,2.1277114089898532,2.1274382839910686,1,0
110,1.275252734673068e-06,11111,2.14829637199,2.14829637199,2.1480232469912153,1,0
111,1.211372084066456e-06,11212,2.1671489579894114,2.1671489579894114,2.166875832990627,1,0
112,1.1506913780574732e-06,11313,2.184193166991463,2.184193166991463,2.1839200419926783,1,0
113,1.0930503226257955e-06,11414,2.2046930009964854,2.2046930009964854,2.2044198759977007,1,0
114,1.0382966542365058e-06,11515,2.2229261549946386,2.2229261549946386,2.222653029995854,1,0
115,9.86285736018141e-07,11616,2.2403373529959936,2.2403373529959936,2.240064227997209,1,0
116,9.368801766022764e-07,11717,2.2625640079932055,2.2625640079932055,2.262290882994421,1,0
117,8.899494679250987e-07,11818,2.281474713992793,2.281474713992793,2.2812015889940085,1,0
118,8.453696373327956e-07,11919,2.299622595994151,2.299622595994151,2.2993494709953666,1,0
119,8.030229234883759e-07,12020,2.3214231399906566,2.3214231399906566,2.321150014991872,1,0
120,7.627974648635302e-07,12121,2.3391153299889993,2.3391153299889993,2.3388422049902147,1,0
121,7.245870010019762e-07,12222,2.357379746987135,2.357379746987135,2.3571066219883505,1,0
122,6.882905967990015e-07,12323,2.3785055299958913,2.3785055299958913,2.3782324049971066,1,0
123,6.538123712953377e-07,12424,2.3968193309992785,2.3968193309992785,2.396546206000494,1,0
124,6.210612483754972e-07,12525,2.4171938079962274,2.4171938079962274,2.416920682997443,1,0
125,5.899507120492001e-07,12626,2.4381425289902836,2.4381425289902836,2.437869403991499,1,0
126,5.603985812124687e-07,12727,2.4557009219861357,2.4557009219861357,2.455427796987351,1,0
127,5.323267922282765e-07,12828,2.474936009995872,2.474936009995872,2.4746628849970875,1,0
128,5.056611903730219e-07,12929,2.4955680999992182,2.4955680999992182,2.4952949750004336,1,0
129,4.803313365361495e-07,13030,2.5142277389968513,2.5142277389968513,2.5139546139980666,1,0
130,4.562703192161117e-07,13131,2.53337993499008,2.53337993499008,2.5331068099912954,1,0
131,4.3341457930836685e-07,13232,2.5535646559874294,2.5535646559874294,2.553291530988645,1,0
132,4.1170374139588163e-07,13333,2.571614373999182,2.571614373999182,2.5713412490003975,1,0
133,3.910804548688822e-07,13434,2.5908475019969046,2.5908475019969046,2.59057437699812,1,0
134,3.714902409276089e-07,13535,2.612556608990417,2.612556608990417,2.6122834839916322,1,0
135,3.528813504919231e-07,13636,2.6321460789913544,2.6321460789913544,2.63187295399257,1,0
136,3.352046269235876e-07,13737,2.6522634789871518,2.6522634789871518,2.651990353988367,1,0
137,3.1841337513909924e-07,13838,2.6719924789940706,2.6719924789940706,2.671719353995286,1,0
138,3.024632401657517e-07,13939,2.68954599899007,2.68954599899007,2.6892728739912855,1,0
139,2.8731208799037876e-07,14040,2.7092023809964303,2.7092023809964303,2.7089292559976457,1,0
140,2.729198949808146e-07,14141,2.7298641559900716,2.7298641559900716,2.729591030991287,1,0
141,2.5924864388814734e-07,14242,2.747673941994435,2.747673941994435,2.7474008169956505,1,0
142,2.462622205670363e-07,14343,2.7667670139926486,2.7667670139926486,2.766493888993864,1,0
143,2.3392632011150677e-07,14444,2.788428733998444,2.788428733998444,2.7881556089996593,1,0
144,2.222083561876225e-07,14545,2.8068771659891354,2.8068771659891354,2.8066040409903508,1,0
145,2.110773750199518e-07,14646,2.825910606989055,2.825910606989055,2.8256374819902703,1,0
146,2.0050397290547678e-07,14747,2.8475003499916056,2.8475003499916056,2.847227224992821,1,0
147,1.9046021905721123e-07,14848,2.865295076990151,2.865295076990151,2.8650219519913662,1,0
148,1.8091958315939196e-07,14949,2.8849765039922204,2.8849765039922204,2.8847033789934358,1,0
149,1.7185686108674978e-07,15050,2.9046996319957543,2.9046996319957543,2.9044265069969697,1,0
150,1.63248114344935e-07,15151,2.9224999629950617,2.9224999629950617,2.922226837996277,1,0
151,1.5507060107659243e-07,15252,2.941502016998129,2.941502016998129,2.9412288919993443,1,0
152,1.4730272058914437e-07,15353,2.963424995992682,2.963424995992682,2.9631518709938973,1,0
153,1.3992395306054712e-07,15454,2.980275691996212,2.980275691996212,2.9800025669974275,1,0
154,1.3291480674355226e-07,15555,2.998540669999784,2.998540669999784,2.9982675450009992,1,0
155,1.2625676570469746e-07,15656,3.0185224609886063,3.0185224609886063,3.0182493359898217,1,0
156,1.1993224373730398e-07,15757,3.035352349994355,3.035352349994355,3.0350792249955703,1,0
157,1.1392453287676459e-07,15858,3.0541244159976486,3.0541244159976486,3.053851290998864,1,0
158,1.082177639619227e-07,15959,3.074748112994712,3.074748112994712,3.0744749879959272,1,0
159,1.0279686090779957e-07,16060,3.0925094739941414,3.0925094739941414,3.092236348995357,1,0
160,9.764750478134482e-08,16161,3.113271494003129,3.113271494003129,3.1129983690043446,1,0
161,5.840824080772467e-08,17161,3.307031153002754,3.307031153002754,3.1129983690053447,1,1
162,3.493712015561105e-08,18161,3.501400349996402,3.501400349996402,3.3073675659989927,1,1
163,2.089777656369085e-08,19161,3.7062177680054447,3.7062177680054447,3.5121849840080355,1,1
164,1.250008771107184e-08,20161,3.906895963998977,3.906895963998977,3.712863180001568,1,1
165,7.47697688698841e-09,21161,4.096966423996491,4.096966423996491,3.902933639999082,1,1
166,4.472382941145632e-09,22161,4.294312498997897,4.294312498997897,4.100279715000488,1,1
167,2.6751736400944364e-09,23161,4.489877900996362,4.489877900996362,4.295845116998953,1,1
168,1.6001654384728792e-09,24161,4.686535831002402,4.686535831002402,4.492503047004993,1,1
169,9.571453230452162e-10,25161,4.87285867499304,4.87285867499304,4.678825890995631,1,1
170,5.725204349485377e-10,26161,5.063454700997681,5.063454700997681,4.869421917000272,1,1
171,3.4245494669805574e-10,27161,5.252890807998483,5.252890807998483,5.058858024001074,1,1
172,2.0484104985281242e-10,28161,5.447224973991979,5.447224973991979,5.25319218999457,1,1
173,1.2252621315233495e-10,29161,5.648116868993384,5.648116868993384,5.454084084995975,1,1
174,7.32895988616811e-11,30161,5.864328583003953,5.864328583003953,5.670295799006544,1,1
175,4.383853112125525e-11,31161,6.094652411004063,6.094652411004063,5.9006196270066535,1,1
176,2.6222207787171976e-11,32161,6.31966174999252,6.31966174999252,6.12562896599511,1,1
177,1.5685062306150116e-11,33161,6.509631225999328,6.509631225999328,6.315598442001919,1,1
178,9.382157529022626e-12,34161,6.702943249998498,6.702943249998498,6.508910466001089,1,1
179,5.611679238132483e-12,35161,6.887192173002404,6.887192173002404,6.693159389004995,1,1
180,3.3566005966640614e-12,36161,7.072706001999904,7.072706001999904,6.878673218002495,1,1
181,2.007744566538803e-12,37161,7.266107164003188,7.266107164003188,7.072074380005779,1,1
182,1.201087701026364e-12,38161,7.465725846996065,7.465725846996065,7.271693062998656,1,1
183,7.184549237079626e-13,39161,7.655252463999204,7.655252463999204,7.461219680001795,1,1
184,4.297400494583259e-13,40161,7.842701563000446,7.842701563000446,7.648668779003037,1,1
185,2.568683259392116e-13,41161,8.029406383997411,8.029406383997411,7.835373600000002,1,1
186,1.5387008477788096e-13,42161,8.217267796993838,8.217267796993838,8.023235012996428,1,1
187,9.242171260016364e-14,43161,8.401934673995129,8.401934673995129,8.20790188999772,1,1
188,5.569144625794802e-14,44161,8.598737231004634,8.598737231004634,8.404704447007225,1,1
189,3.338209352777693e-14,45161,8.793200608997722,8.793200608997722,8.599167825000313,1,1
190,2.0529658395528244e-14,46161,8.979721452997182,8.979721452997182,8.785688668999773,1,1
191,1.429866810497836e-14,47161,9.18152033899969,9.18152033899969,8.98748755500228,1,1
192,1.0865508034611925e-14,48161,9.381386515000486,9.381386515000486,9.187353731003077,1,1
193,6.2096723307910935e-15,49161,9.577420643996447,9.577420643996447,9.383387859999038,1,1
194,6.445313775454491e-15,50161,9.774851388996467,9.774851388996467,9.580818604999058,1,1
195,5.851900988469859e-15,51161,9.964608620997751,9.964608620997751,9.770575837000342,1,1
196,6.667537351384902e-15,52161,10.150831822000328,10.150831822000328,9.956799038002918,1,1
197,5.810925032842017e-15,53161,10.342073826002888,10.342073826002888,10.14804104200548,1,1
198,5.681649208225801e-15,54161,10.532503637004993,10.532503637004993,10.338470853007584,1,1
199,8.628375762648885e-15,55161,10.720054509991314,10.720054509991314,10.526021725993905,1,1
200,6.393832576871121e-15,56161,10.909564724992379,10.909564724992379,10.71553194099497,1,1
201,7.324583883746115e-15,57161,11.097881227004109,11.097881227004109,10.9038484430067,1,1
202,5.354880355941255e-15,58161,11.288834798993776,11.288834798993776,11.094802014996366,1,1
203,5.36608114578001e-15,59161,11.474440278005204,11.474440278005204,11.280407494007795,1,1
204,6.371717608975055e-15,60161,11.65272553700197,11.65272553700197,11.458692753004561,1,1
205,5.745175915510691e-15,61161,11.825444631991559,11.825444631991559,11.63141184799415,1,1
206,5.470012657416353e-15,62161,12.003531395996106,12.003531395996106,11.809498611998697,1,1
207,6.008635903713444e-15,63161,12.175449753995053,12.175449753995053,11.981416969997644,1,1
208,6.00867809794152e-15,64161,12.349376040001516,12.349376040001516,12.155343256004107,1,1
209,7.26107256694631e-15,65161,12.524340909993043,12.524340909993043,12.330308125995634,1,1
